date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:36:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:36:02%20GMT	https://sophiehustin.com/?p=603	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/index7aeb.html	(from https://sophiehustin.com/peintures/secret-meeting)
12:37:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:36:34%20GMT	https://sophiehustin.com/?p=598	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/index424e.html	(from https://sophiehustin.com/peintures/hearts-story)
12:37:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:36:44%20GMT	https://sophiehustin.com/?p=595	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/indexa351.html	(from https://sophiehustin.com/peintures/i-was-putting-my-heart-aside)
12:37:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:36:45%20GMT	https://sophiehustin.com/?p=593	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/index4808.html	(from https://sophiehustin.com/peintures/such-a-trivial-story)
12:37:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:36:45%20GMT	https://sophiehustin.com/?p=589	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/index4f61.html	(from https://sophiehustin.com/peintures/lespoir-ou-le-renouveau)
12:37:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:37:17%20GMT	https://sophiehustin.com/?p=524	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/index7dad.html	(from https://sophiehustin.com/peintures/toute-une-histoire)
12:38:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:37:29%20GMT	https://sophiehustin.com/?p=519	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/indexcc08.html	(from https://sophiehustin.com/peintures/519)
12:38:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:37:30%20GMT	https://sophiehustin.com/?p=517	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/index728e.html	(from https://sophiehustin.com/peintures/boum)
12:38:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:37:29%20GMT	https://sophiehustin.com/?p=521	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/index1b7d.html	(from https://sophiehustin.com/peintures/la-ville-et-la-fleur)
12:38:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:38:00%20GMT	https://sophiehustin.com/?p=514	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/indexcaae.html	(from https://sophiehustin.com/peintures/chuuut)
12:38:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:38:11%20GMT	https://sophiehustin.com/?p=472	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/index8c8c.html	(from https://sophiehustin.com/peintures/mea-culpa)
12:38:12	236947/236947	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Sep%202017%2009:00:46%20GMT	https://sophiehustin.com/wp-content/uploads/2017/09/mea-culpa-80x100-300dpi.jpg	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/wp-content/uploads/2017/09/mea-culpa-80x100-300dpi.jpg	(from https://sophiehustin.com/peintures/mea-culpa)
12:38:12	187648/187648	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Sep%202017%2009:00:37%20GMT	https://sophiehustin.com/wp-content/uploads/2017/09/ma-terre-80x100.jpg	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/wp-content/uploads/2017/09/ma-terre-80x100.jpg	(from https://sophiehustin.com/peintures/ma-terre)
12:38:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:38:12%20GMT	https://sophiehustin.com/?p=383	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/index3f97.html	(from https://sophiehustin.com/peintures/ma-terre)
12:38:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:38:12%20GMT	https://sophiehustin.com/?p=382	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/index802e.html	(from https://sophiehustin.com/peintures/la-fuite)
12:38:14	273956/273956	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Sep%202017%2009:00:08%20GMT	https://sophiehustin.com/wp-content/uploads/2017/09/la-fuite-27x41.jpg	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/wp-content/uploads/2017/09/la-fuite-27x41.jpg	(from https://sophiehustin.com/peintures/la-fuite)
12:38:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:38:13%20GMT	https://sophiehustin.com/?p=378	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/indexe8d3.html	(from https://sophiehustin.com/peintures/lhomme-et-lhorizon)
12:38:14	261849/261849	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Sep%202017%2009:03:10%20GMT	https://sophiehustin.com/wp-content/uploads/2017/09/une-fleur-80x100.jpg	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/wp-content/uploads/2017/09/une-fleur-80x100.jpg	(from https://sophiehustin.com/peintures/une-fleur)
12:38:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:38:13%20GMT	https://sophiehustin.com/?p=379	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/index60bd.html	(from https://sophiehustin.com/peintures/une-fleur)
12:38:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:38:14%20GMT	https://sophiehustin.com/?p=377	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/indexa7ab.html	(from https://sophiehustin.com/peintures/mon-coeur-est)
12:38:14	271743/271743	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Sep%202017%2009:00:57%20GMT	https://sophiehustin.com/wp-content/uploads/2017/09/Mon-coeur-est-20x20.jpg	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/wp-content/uploads/2017/09/Mon-coeur-est-20x20.jpg	(from https://sophiehustin.com/peintures/mon-coeur-est)
12:38:15	224051/224051	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Sep%202017%2009:00:15%20GMT	https://sophiehustin.com/wp-content/uploads/2017/09/Le-reveur-30x30.jpg	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/wp-content/uploads/2017/09/Le-reveur-30x30.jpg	(from https://sophiehustin.com/peintures/le-reveur)
12:38:15	130466/130466	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Sep%202017%2009:03:33%20GMT	https://sophiehustin.com/wp-content/uploads/2017/08/Ne-teloigne-pas-trop-116x73.jpg	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/wp-content/uploads/2017/08/Ne-teloigne-pas-trop-116x73.jpg	(from https://sophiehustin.com/peintures/ne-t-eloignes-pas-trop)
12:38:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:38:15%20GMT	https://sophiehustin.com/?p=371	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/index9f0a.html	(from https://sophiehustin.com/peintures/le-reveur)
12:38:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:38:16%20GMT	https://sophiehustin.com/?p=198	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/indexd1c3.html	(from https://sophiehustin.com/peintures/ne-t-eloignes-pas-trop)
12:38:16	173439/173439	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Sep%202017%2009:03:20%20GMT	https://sophiehustin.com/wp-content/uploads/2017/08/comment-est-lhorizon-100x100.jpg	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/wp-content/uploads/2017/08/comment-est-lhorizon-100x100.jpg	(from https://sophiehustin.com/peintures/comment-est-lhorizon)
12:38:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:38:16%20GMT	https://sophiehustin.com/?p=366	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/index7aa0.html	(from https://sophiehustin.com/peintures/y-aurait-il-une-suite)
12:38:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:38:16%20GMT	https://sophiehustin.com/?p=214	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/indexba1b.html	(from https://sophiehustin.com/peintures/comment-est-lhorizon)
12:38:18	138537/138537	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Sep%202017%2008:58:17%20GMT	https://sophiehustin.com/wp-content/uploads/2017/09/4-chaos-150x150-e1504625131236.jpg	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/wp-content/uploads/2017/09/4-chaos-150x150-e1504625131236.jpg	(from https://sophiehustin.com/peintures/chaos)
12:38:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:38:17%20GMT	https://sophiehustin.com/?p=361	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/index76f0.html	(from https://sophiehustin.com/peintures/chaos)
12:38:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:38:17%20GMT	https://sophiehustin.com/?p=363	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/index481e.html	(from https://sophiehustin.com/peintures/sans-titre-2)
12:38:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:38:17%20GMT	https://sophiehustin.com/?p=360	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/index4c85.html	(from https://sophiehustin.com/peintures/reparation)
12:38:18	23482/23482	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jul%202026%2007:38:18%20GMT	https://sophiehustin.com/peintures/constat	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/peintures/constat.html	(from https://sophiehustin.com/peintures/reparation-2)
12:38:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:38:18%20GMT	https://sophiehustin.com/?p=359	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/indexcaf0.html	(from https://sophiehustin.com/peintures/reparation-2)
12:38:18	0/-1	---MC-	200	added ('OK')	application/rss+xml	etag:%22f7ca05e965aeb5c598c45844c8d917a8%22	https://sophiehustin.com/sculptures/feed	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/sculptures/feed	(from https://sophiehustin.com/sculptures/feed/)
12:38:20	200797/200797	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Apr%202021%2016:41:37%20GMT	https://sophiehustin.com/wp-content/uploads/2021/04/amoureux-bois-ebene-e1617813697210.jpeg	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/wp-content/uploads/2021/04/amoureux-bois-ebene-e1617813697210.jpg	(from https://sophiehustin.com/sculptures/lovers)
12:38:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:38:21%20GMT	https://sophiehustin.com/?p=659	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/index2553.html	(from https://sophiehustin.com/sculptures/exposition-covid-art-monaco)
12:39:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:38:19%20GMT	https://sophiehustin.com/?p=671	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/indexc089.html	(from https://sophiehustin.com/sculptures/lovers)
12:39:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:38:19%20GMT	https://sophiehustin.com/?p=663	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/indexb1f0.html	(from https://sophiehustin.com/sculptures/detail-stay-home)
12:39:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:38:20%20GMT	https://sophiehustin.com/?p=655	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/indexef11.html	(from https://sophiehustin.com/sculptures/avanti)
12:39:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:38:22%20GMT	https://sophiehustin.com/?p=654	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/indexa818.html	(from https://sophiehustin.com/sculptures/work-in-progress)
12:39:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:39:05%20GMT	https://sophiehustin.com/?p=650	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/indexf034.html	(from https://sophiehustin.com/sculptures/serie-cocon)
12:39:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:39:06%20GMT	https://sophiehustin.com/?p=649	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/index7b0e.html	(from https://sophiehustin.com/sculptures/bienveillance)
12:39:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:39:01%20GMT	https://sophiehustin.com/?p=653	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/index5d49.html	(from https://sophiehustin.com/sculptures/stay-home)
12:39:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:39:03%20GMT	https://sophiehustin.com/?p=652	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/index47dc.html	(from https://sophiehustin.com/sculptures/serie-cocon-3)
12:39:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:39:03%20GMT	https://sophiehustin.com/?p=651	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/indexa26f.html	(from https://sophiehustin.com/sculptures/serie-cocon-2)
12:39:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:39:08%20GMT	https://sophiehustin.com/?p=648	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/index0ae0.html	(from https://sophiehustin.com/sculptures/pret-a)
12:40:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:39:46%20GMT	https://sophiehustin.com/?p=646	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/index8bcd.html	(from https://sophiehustin.com/sculptures/pardon)
12:40:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:39:46%20GMT	https://sophiehustin.com/?p=645	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/indexc725.html	(from https://sophiehustin.com/sculptures/et-alors)
12:40:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:40:29%20GMT	https://sophiehustin.com/?p=630	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/indexa1c1.html	(from https://sophiehustin.com/sculptures/630)
12:40:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:39:45%20GMT	https://sophiehustin.com/?p=647	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/index6087.html	(from https://sophiehustin.com/sculptures/entre-deux-deux-artistes-michael-chauvel-et-sophie-hustin)
12:40:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:39:51%20GMT	https://sophiehustin.com/?p=644	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/index6ade.html	(from https://sophiehustin.com/sculptures/lechelle)
12:40:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:40:33%20GMT	https://sophiehustin.com/?p=564	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/index04f2.html	(from https://sophiehustin.com/sculptures/la-sieste-49-5cm)
12:41:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:40:29%20GMT	https://sophiehustin.com/?p=631	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/indexa123.html	(from https://sophiehustin.com/sculptures/les-faiseurs-de-coeurs)
12:41:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:40:31%20GMT	https://sophiehustin.com/?p=629	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/indexe703.html	(from https://sophiehustin.com/sculptures/ready)
12:41:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:40:32%20GMT	https://sophiehustin.com/?p=618	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/indexab36.html	(from https://sophiehustin.com/sculptures/en-voyage)
12:41:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:40:34%20GMT	https://sophiehustin.com/?p=563	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/index03c9.html	(from https://sophiehustin.com/sculptures/jai-laisse-un-peu-de-moi-quelque-part-164-5cm)
12:41:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:41:13%20GMT	https://sophiehustin.com/?p=561	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/index4e57.html	(from https://sophiehustin.com/sculptures/38cm)
12:41:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:41:13%20GMT	https://sophiehustin.com/?p=562	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/indexf652.html	(from https://sophiehustin.com/sculptures/on-est-bien-51-5cm)
12:41:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:41:15%20GMT	https://sophiehustin.com/?p=560	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/index46ad.html	(from https://sophiehustin.com/sculptures/63cm)
12:42:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:41:23%20GMT	https://sophiehustin.com/?p=559	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/index45ff.html	(from https://sophiehustin.com/sculptures/51cm)
12:42:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:41:56%20GMT	https://sophiehustin.com/?p=558	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/index193e.html	(from https://sophiehustin.com/sculptures/en-rang-37-5cm)
12:42:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:41:58%20GMT	https://sophiehustin.com/?p=556	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/indexa215.html	(from https://sophiehustin.com/sculptures/voyage-45cm)
12:42:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:41:58%20GMT	https://sophiehustin.com/?p=557	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/indexc9d1.html	(from https://sophiehustin.com/sculptures/la-traversee-31cm)
12:42:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:42:04%20GMT	https://sophiehustin.com/?p=555	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/index960c.html	(from https://sophiehustin.com/sculptures/en-famille)
12:42:06	23733/23733	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jul%202026%2007:42:05%20GMT	https://sophiehustin.com/sculptures/19cm	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/sculptures/19cm.html	(from https://sophiehustin.com/sculptures/en-famille)
12:42:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:42:06%20GMT	https://sophiehustin.com/?p=613	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/index44fb.html	(from https://sophiehustin.com/peintures/sans-t)
12:42:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:42:06%20GMT	https://sophiehustin.com/?p=615	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/index2f7a.html	(from https://sophiehustin.com/peintures/the-key)
12:42:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:42:07%20GMT	https://sophiehustin.com/?p=354	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/indexca25.html	(from https://sophiehustin.com/peintures/constat)
12:42:07	208994/208994	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Sep%202017%2008:59:36%20GMT	https://sophiehustin.com/wp-content/uploads/2017/09/constat-2-50x50-300dpi.jpg	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/wp-content/uploads/2017/09/constat-2-50x50-300dpi.jpg	(from https://sophiehustin.com/peintures/constat)
12:42:08	23493/23493	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jul%202026%2007:42:07%20GMT	https://sophiehustin.com/peintures/plantee-la	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/peintures/plantee-la.html	(from https://sophiehustin.com/peintures/constat)
12:42:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:42:08%20GMT	https://sophiehustin.com/?p=554	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/index0971.html	(from https://sophiehustin.com/sculptures/19cm)
12:42:09	141539/141539	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Dec%202017%2017:27:43%20GMT	https://sophiehustin.com/wp-content/uploads/2017/12/19-cm-600-euros.jpg	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/wp-content/uploads/2017/12/19-cm-600-euros.jpg	(from https://sophiehustin.com/sculptures/19cm)
12:42:09	23745/23745	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jul%202026%2007:42:09%20GMT	https://sophiehustin.com/sculptures/dodo-17cm	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/sculptures/dodo-17cm.html	(from https://sophiehustin.com/sculptures/19cm)
12:42:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:42:09%20GMT	https://sophiehustin.com/?p=370	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/index12d0.html	(from https://sophiehustin.com/peintures/plantee-la)
12:42:10	23493/23493	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jul%202026%2007:42:09%20GMT	https://sophiehustin.com/peintures/plante-la	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/peintures/plante-la.html	(from https://sophiehustin.com/peintures/plantee-la)
12:42:10	372607/372607	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Sep%202017%2015:55:48%20GMT	https://sophiehustin.com/wp-content/uploads/2017/09/7-plant%c3%a9e-l%c3%a0-50x150.jpg	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/wp-content/uploads/2017/09/7-plant%c3%a9e-l%c3%a0-50x150.jpg	(from https://sophiehustin.com/peintures/plantee-la)
12:42:10	127945/127945	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Dec%202017%2017:23:34%20GMT	https://sophiehustin.com/wp-content/uploads/2017/12/dodo-17cm-400euros.jpg	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/wp-content/uploads/2017/12/dodo-17cm-400euros.jpg	(from https://sophiehustin.com/sculptures/dodo-17cm)
12:42:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:42:10%20GMT	https://sophiehustin.com/?p=553	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/indexa7b7.html	(from https://sophiehustin.com/sculptures/dodo-17cm)
12:42:10	23719/23719	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jul%202026%2007:42:10%20GMT	https://sophiehustin.com/sculptures/17cm	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/sculptures/17cm.html	(from https://sophiehustin.com/sculptures/dodo-17cm)
12:42:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Jul%202026%2007:42:11%20GMT	https://sophiehustin.com/?p=367	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/index55d4.html	(from https://sophiehustin.com/peintures/plante-la)
12:42:11	349823/349823	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Sep%202017%2015:55:30%20GMT	https://sophiehustin.com/wp-content/uploads/2017/09/6-plant%c3%a9-l%c3%a0-50x150.jpg	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/wp-content/uploads/2017/09/6-plant%c3%a9-l%c3%a0-50x150.jpg	(from https://sophiehustin.com/peintures/plante-la)
12:42:11	23493/23493	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jul%202026%2007:42:11%20GMT	https://sophiehustin.com/peintures/nos-liens-1	D:/React%20projects/marigold%20akufo-addo/Reference%20data/MariGold/sophiehustin.com/peintures/nos-liens-1.html	(from https://sophiehustin.com/peintures/plante-la)
